Agent Name,Agent Company,price,Address Line 1,Address Line 2,bed,bath,parking,floor_space,region,latitude,longitude
,,$410.00 per week,"43 Inkerman Street,",MARYBOROUGH VIC 3465,4 Beds,1 Bath,1 Parking,,ballarat-vic,-37.0494027,143.7364805
,,$520 per week,"206 Pleasant Street,",NEWINGTON VIC 3350,3 Beds,2 Baths,1 Parking,,ballarat-vic,-37.559785,143.83901
,,$375 weekly,"202 Richards St,",BALLARAT EAST VIC 3350,3 Beds,1 Bath,2 Parking,,ballarat-vic,-37.5673947,143.8897628
,,$380 weekly,"2/511 Drummond St Sth,",REDAN VIC 3350,2 Beds,1 Bath,1 Parking,,ballarat-vic,-37.5752704,143.845092
,,$700.00 ,"505/300 Swanston Street,",MELBOURNE VIC 3000,2 Beds,1 Bath,1 Parking,,ballarat-vic,-37.8065731,144.9628193
,,$670 per week,"30 Healey Drive,",EPPING VIC 3076,5 Beds,2 Baths,8 Parking,500m²,ballarat-vic,-37.6360961,145.0382555
,,$950 Per Week,"7/398 Elgar Road,",BOX HILL VIC 3128,4 Beds,4 Baths,1 Parking,,ballarat-vic,-37.8177032,145.1149333
,,$600 ,"204/150 Great Eastern Highway,",ASCOT WA 6104,1 Bed,1 Bath,1 Parking,,ballarat-vic,-31.9326052,115.9407868
,,$650 Per Week,"7/2-8 Palmerston Street,",ST JAMES WA 6102,3 Beds,1 Bath,1 Parking,,ballarat-vic,1.06911,109.66393
,,$380 weekly,"30 Greenhalghs Rd,",DELACOMBE VIC 3356,3 Beds,1 Bath,1 Parking,,ballarat-vic,-37.5844992,143.8079134
,,$700 weekly,"3 Timor Cl,",BURWOOD VIC 3125,3 Beds,2 Baths,2 Parking,,ballarat-vic,-37.843169,145.1065259
,,$345.00 ,"18/1 Mahers Road,",WARRENHEIP VIC 3352,2 Beds,2 Baths,1 Parking,,ballarat-vic,-37.565413,143.941758
,,$780 per week,"5/48 Oxley Rd,",HAWTHORN VIC 3122,3 Beds,2 Baths,2 Parking,,ballarat-vic,-37.824108,145.035345
,,$410.00 ,"20 Whidburn Place,",SEBASTOPOL VIC 3356,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5938534,143.8280372
,,$450.00 per week,"90 Dyson Drive,",LUCAS VIC 3350,4 Beds,2 Baths,2 Parking,448m²,ballarat-vic,-37.5443177,143.7869054
,,$420 p.w.,"121 Warrina Drive,",DELACOMBE VIC 3356,3 Beds,2 Baths,4 Parking,,ballarat-vic,-37.5827504,143.8196211
,,$355 per week,"239/386 Burwood Highway,",BURWOOD VIC 3125,1 Bed,1 Bath, Parking,,ballarat-vic,-37.8498,145.119
,,$360.00 per week,"338 Albert Street,",SEBASTOPOL VIC 3356,3 Beds,1 Bath,2 Parking,,ballarat-vic,-37.5841046,143.8409543
,,$350.00 ,"69 Marigold Street,",WENDOUREE VIC 3355,3 Beds,1 Bath,1 Parking,,ballarat-vic,-37.5270217,143.8231273
,,$440 ,"15 Parkmead Way,",ALFREDTON VIC 3350,4 Beds,2 Baths,2 Parking,635m²,ballarat-vic,-37.5584453,143.786103
,,$470.00 ,"38 Honour Avenue,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5681474,143.7878052
,,$850 weekly,"2004/103 South Wharf Drive,",DOCKLANDS VIC 3008,2 Beds,2 Baths,1 Parking,,ballarat-vic,-37.8221868,144.9362813
,,$435.00 ,"69 Sundance Boulevard,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5874798,143.7977165
,,$470.00 ,"18 Millbrook Road,",BONSHAW VIC 3352,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.8167,143.7667
,,$380.00 ,"20 Kinnane Court,",BALLARAT NORTH VIC 3350,3 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5389549,143.8633019
,,$400 weekly,"3/15 Tallis Street,",NORLANE VIC 3214,2 Beds,2 Baths,1 Parking,,ballarat-vic,-38.0924322,144.3646223
,,$380.00 per week,"4/905 Lydiard Street North,",BALLARAT NORTH VIC 3350,2 Beds,1 Bath,1 Parking,,ballarat-vic,-37.5415325,143.861528
,,$400.00 per week,"5 Cuthberts Road,",ALFREDTON VIC 3350,3 Beds,1 Bath,1 Parking,,ballarat-vic,-37.5533235,143.7963601
,,$450.00 per week,"85 Presentation Boulevard,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,318m²,ballarat-vic,-37.5700121,143.7909325
,,$360.00 per week,"719 La Trobe Street,",REDAN VIC 3350,2 Beds,1 Bath,1 Parking,252m²,ballarat-vic,-37.5726797,143.8363885
,,$500.00 ,"2/42 Raleigh Road,",MARIBYRNONG VIC 3032,2 Beds,1 Bath,1 Parking,,ballarat-vic,-37.7689479,144.8868552
,,$380.00 ,"11 Aquila Court,",BALLARAT NORTH VIC 3350,3 Beds,1 Bath,1 Parking,,ballarat-vic,-37.5439491,143.8700279
,,$470.00 ,"12 Carbine Drive,",ALFREDTON VIC 3350,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5548317,143.7888164
,,$350 p.w.,"611 Barkly Street,",GOLDEN POINT VIC 3350,2 Beds,1 Bath,1 Parking,,ballarat-vic,-37.5668958,143.8656516
,,$330 pw,"2/222 Peel Street North,",BALLARAT EAST VIC 3350,2 Beds,1 Bath,1 Parking,,ballarat-vic,-37.5594405,143.8644225
,,$550 ,"21 Fifth Avenue,",ALTONA NORTH VIC 3025,3 Beds,1 Bath,1 Parking,,ballarat-vic,-37.8332736,144.8510236
,,$450 pw,"12 Daimler Drive,",SMYTHES CREEK VIC 3351,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5935502,143.7970838
,,$350 per week,"1 Clarke Street,",ARARAT VIC 3377,3 Beds,1 Bath,1 Parking,,ballarat-vic,-37.2783056,142.9201977
,,$430.00 ,"39 Wedge Tail Drive,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5726803,143.7859277
,,$440.00 ,"50 Cumberland Boulevard,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.571292,143.7937376
,,$460.00 ,"73 Sundance Boulevard,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5874798,143.7977165
,,$390.00 ,"23 Nelson Street,",SEBASTOPOL VIC 3356,3 Beds,1 Bath,2 Parking,,ballarat-vic,-37.6106051,143.8371832
,,$375.00 ,"1/12 Edwards Street,",SEBASTOPOL VIC 3356,3 Beds,1 Bath,2 Parking,,ballarat-vic,-37.6012439,143.835915
,,$500 p.w.,"11 Marion Street,",BONSHAW VIC 3352,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.6003087,143.8210348
,,$480 p.w.,"4 Prophecy Road,",BONSHAW VIC 3352,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.8167,143.7667
,,$360 ,"330 Armstrong Street North,",SOLDIERS HILL VIC 3350,2 Beds,1 Bath, Parking,,ballarat-vic,-37.556949,143.8571868
,,$500.00 ,"7 Jemacra Place,",MOUNT CLEAR VIC 3350,5 Beds,2 Baths,2 Parking,,ballarat-vic,-37.6053136,143.8723443
,,$350 weekly,"1/23 Canterbury St,",BROWN HILL VIC 3350,2 Beds,1 Bath,1 Parking,,ballarat-vic,-37.5550049,143.8897869
,,$410.00 ,"117B Adair Street,",REDAN VIC 3350,3 Beds,1 Bath,1 Parking,,ballarat-vic,-37.5739696,143.8325501
,,$350 p.w.,"2/114 Mansfield Avenue,",MOUNT CLEAR VIC 3350,2 Beds,1 Bath,1 Parking,,ballarat-vic,-37.5980945,143.8660039
,,$380.00 per week,"1/118 Birdwood Avenue,",SEBASTOPOL VIC 3356,2 Beds,1 Bath,1 Parking,190m²,ballarat-vic,-37.5976994,143.8316135
,,$560.00 ,"805/408 Spencer Street,",WEST MELBOURNE VIC 3003,1 Bed,1 Bath, Parking,,ballarat-vic,-37.8101,144.95
,,$650 pw,"9 Cinnamon Drive,",LAKE GARDENS VIC 3355,4 Beds,2 Baths,2 Parking,457m²,ballarat-vic,-37.540731,143.8178183
,,$ 440 pw,"84 Steamboat Avenue,",WINTER VALLEY VIC 3358,3 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5856487,143.7944028
,,$440 weekly,"102 Brittain St,",MOUNT PLEASANT VIC 3350,3 Beds,1 Bath,3 Parking,,ballarat-vic,-37.5881621,143.8613467
,,$ 460 pw,"80 Steamboat Avenue,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5856487,143.7944028
,,$650 pw,"9 Elliott Court,",BURNSIDE VIC 3023,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.7594977,144.7560201
,,$ 475 pw,"52 Steamboat Avenue,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5862064,143.8008026
,,$420.00 per week,"5 Grace Street,",MARYBOROUGH VIC 3465,3 Beds,2 Baths,2 Parking,,ballarat-vic,-37.0459856,143.7451539
,,$450 p.w.,"1 Whidburn Place,",SEBASTOPOL VIC 3356,3 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5938534,143.8280372
,,$480.00 per week,"21 Goddard Street,",LUCAS VIC 3350,4 Beds,2 Baths,2 Parking,,ballarat-vic,-37.5481054,143.7618032
,,$430.00 ,"1406/557-561 Little Lonsdale Street,",MELBOURNE VIC 3000,1 Bed,1 Bath, Parking,,ballarat-vic,-37.814,144.9633
,,$410.00 per week,"21 Carbine Drive,",ALFREDTON VIC 3350,3 Beds,2 Baths,2 Parking,360m²,ballarat-vic,-37.5548317,143.7888164
,,$345 per week,"117/386 Burwood Highway,",BURWOOD VIC 3125,1 Bed,1 Bath, Parking,,ballarat-vic,-37.8498,145.119
,,$480.00 ,"509 Dana Street,",BALLARAT CENTRAL VIC 3350,3 Beds,2 Baths,2 Parking,,ballarat-vic,-37.563824,143.8520364
,,$590 per week,"32 Golconda Avenue,",FRANKSTON VIC 3199,3 Beds,1 Bath,2 Parking,,ballarat-vic,-38.1411139,145.1493354
,,$620 per week,"862A Ballarat Road,",DEER PARK VIC 3023,4 Beds,3 Baths,2 Parking,,ballarat-vic,-37.7714341,144.784497
Alvin Vitor,Buxton Real Estate Sandringham,$570.00 ,"2/172 Bay Road,",SANDRINGHAM VIC 3191,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.9517592,145.0041366
Kim Te,Motion Property,$575 per week,"301A/80-90 La Scala Avenue,",MARIBYRNONG VIC 3032,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.7808,144.9354
Christian Neofotistos,Ray White Brunswick,$550 ,"214/358-360 Moreland Road,",BRUNSWICK WEST VIC 3055,2 Beds,2 Baths,2 Parking,,melbourne-vic,-37.7603,144.9502
Mary Corso,Victoria Real Estate Agency Pty Ltd,$530 PER WEEK,"11/46 Botanical Drive,",LARA VIC 3212,3 Beds,3 Baths,2 Parking,,melbourne-vic,-38.0127928,144.3820311
Mary Corso,Victoria Real Estate Agency Pty Ltd,$530 PER WEEK,"10/46 Botanical Drive,",LARA VIC 3212,3 Beds,3 Baths,2 Parking,,melbourne-vic,-38.0127928,144.3820311
Nicole Pedreros Gonzalez,Dingle Partners,$725 pw,"1007/565 Flinders Street,",MELBOURNE VIC 3000,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8209843,144.9550348
Kim Te,Motion Property,$590 per week,"1002/1 Joseph Road,",FOOTSCRAY VIC 3011,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.7995452,144.909498
Jack Alexander,Marshall White Port Phillip,"$1,075.00 ","71 Swallow Street,",PORT MELBOURNE VIC 3207,3 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8380731,144.9328397
Jasmine Palioportas,Buxton Oakleigh,$460.00 ,"G01/519-521 High Street Road,",MOUNT WAVERLEY VIC 3149,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8771,145.1294
Precinct Leasing,Precinct Estate Agents,$495 per week,"8/50 Rosslyn Street,",WEST MELBOURNE VIC 3003,2 Beds,1 Bath, Parking,,melbourne-vic,-37.8092218,144.9496359
Evelyne Surja,Kay & Burton Stonnington,$1250 Per Week,"9 Gladstone Avenue,",ARMADALE VIC 3143,3 Beds,1 Bath,2 Parking,,melbourne-vic,-37.8643307,145.0232055
Chris Bai,Motion Property,$500 Per Week,"402/58 Myrtle Street,",IVANHOE VIC 3079,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.7557681,145.0514077
Danielle Boyd,Life Property Management,"$2,600 ","2601/14-16 The Esplanade,",ST KILDA VIC 3182,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.8633,144.9802
David Hua,Ray White Oakleigh,$580 ,"1/1407-1409 Dandenong Road,",MALVERN EAST VIC 3145,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.874,145.0425
Stephanie Pascoe,Hodges Real Estate Sandringham,"$1,400.00 ","23 Glenmore Crescent,",BLACK ROCK VIC 3193,5 Beds,3 Baths,2 Parking,,melbourne-vic,-37.9715728,145.0150684
Precinct Leasing,Precinct Estate Agents,$580 per week,"604/118 Russell Street,",MELBOURNE VIC 3000,2 Beds,1 Bath, Parking,68m²,melbourne-vic,-37.806913,144.9657827
George Laliotis,MPC Moss Property Consultants,$550 per week,"7/38 Geelong Road,",FOOTSCRAY VIC 3011,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.7986691,144.8930061
Jade Sterland,Jellis Craig Port Phillip Pty Ltd,$850.00 per week,"18 Finlay Street,",ALBERT PARK VIC 3206,2 Beds,1 Bath, Parking,,melbourne-vic,-37.8432107,144.9557772
Cameron  Gibson,Buxton Stonnington,$440.00 ,"14/305 Carlisle Street,",BALACLAVA VIC 3183,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.86881,144.9938134
Daniel Henderson,Haven Agents,$450 per week,"Rear/36 Agnew Street,",BRIGHTON EAST VIC 3187, 0 Beds,1 Bath,2 Parking,,melbourne-vic,-37.9014,145.0188
Bo Natoli,Buxton Stonnington,$500.00 ,"7/8-10 Sutherland Road,",ARMADALE VIC 3143,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8567588,145.017323
JORDAN PALMA,Ray White CRE,$800 per week,"40/190 Albert Street,",EAST MELBOURNE VIC 3002,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8106475,144.9863637
David Hua,Ray White Oakleigh,$495 ,"2/26 Tular Avenue,",OAKLEIGH SOUTH VIC 3167,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.9265924,145.0831277
Manuel Flores,Gotham Property,$450 ,"611/408 Lonsdale Street,",MELBOURNE VIC 3000,1 Bed,1 Bath, Parking,,melbourne-vic,-37.8150989,144.9522992
DIANA JURISIC,Ray White CRE,$570 per week,"607v/162 Street,",EAST MELBOURNE VIC 3002,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8167,144.9879
Lorena Lore,GBE Property Investments,LEASED,"1413/199 William Street,",MELBOURNE VIC 3000,2 Beds,1 Bath, Parking,,melbourne-vic,-37.814,144.9633
Evelyne Surja,Kay & Burton Stonnington,$900 Per Week,"307/42 Ralston Street,",SOUTH YARRA VIC 3141,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8402226,144.9868055
Danielle Boyd,Life Property Management,"$1,600 ","2406/14-16 The Esplanade,",ST KILDA VIC 3182,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8633,144.9802
David Passaro,Gotham Property,$750 ,"7 Parker Street,",ORMOND VIC 3204,4 Beds,2 Baths,1 Parking,,melbourne-vic,-37.9043135,145.0487849
Laura Scott,aussieproperty.com,$550 ,"2505/371 Little Lonsdale Street,",MELBOURNE VIC 3000,1 Bed,1 Bath, Parking,,melbourne-vic,-37.8138183,144.9531186
Samantha Keyse,Kay & Burton Flinders,$2100 Per Week,"209 Keys Road,",FLINDERS VIC 3929,5 Beds,4 Baths,2 Parking,,melbourne-vic,-38.462296,144.96979
Lucy Redman,RT Edgar Glen Eira,$550.00 ,"3/14 Nepean Highway,",BRIGHTON VIC 3186,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8898592,145.0016535
David Hua,Ray White Oakleigh,$550 ,"12/1650 Dandenong Road,",OAKLEIGH EAST VIC 3166,3 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8995,145.0811
Samridhi Munjal,Dingle Partners,$625 pw,"910/43 Hancock Street,",SOUTHBANK VIC 3006,2 Beds,2 Baths, Parking,,melbourne-vic,-37.8276418,144.9595223
Tom Koller,Biggin & Scott Stonnington,$425 Per Week,"2/330 High Street,",PRAHRAN VIC 3181,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8510465,144.9872272
Tom Koller,Biggin & Scott Stonnington,$400 Per Week,"47/6 Williams Road,",PRAHRAN VIC 3181,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8494374,145.0029784
Georgie Sinclair,Real Property Agent Melbourne,$550 ,"410/99 Nott St,",PORT MELBOURNE VIC 3207,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.83625,144.9427155
Artem Chereshkov,McGrath St Kilda,$500 pw,"5/19 Redan Street,",ST KILDA VIC 3182,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8601404,144.9915531
Mary Corso,Victoria Real Estate Agency Pty Ltd,$495 PER WEEK,"9 Pittsburgh Road,",KALKALLO VIC 3064,4 Beds,3 Baths,1 Parking,,melbourne-vic,-37.5205839,144.9642146
Mikaele Horsnell,Harcourts Melbourne City,$475 per week,"303/18-20 Bank Place,",MELBOURNE VIC 3000,1 Bed,1 Bath, Parking,,melbourne-vic,-37.814,144.9633
Liz Haughey,Buyer's Advocate,$500 ,"4/48 William St,",GLENROY VIC 3046,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.7048655,144.9080778
Carson Mair,Dingle Partners,$500 pw,"2014/35-47 Coventry Street,",SOUTHBANK VIC 3006,1 Bed,1 Bath, Parking,,melbourne-vic,-37.8228,144.9643
Darren Krause,Harcourts Melbourne City,$700 Per Week,"2503/250 Elizabeth Street,",MELBOURNE VIC 3000,2 Beds,1 Bath, Parking,,melbourne-vic,-37.7998626,144.9573647
Mary Corso,Victoria Real Estate Agency Pty Ltd,$480 PER WEEK,"14 Annabel Street,",DEANSIDE VIC 3336,3 Beds,2 Baths,1 Parking,,melbourne-vic,-37,145
Melanie Podrebarac,McGrath Northcote,"$1,100 per week","11 McGregor Street,",FAIRFIELD VIC 3078,4 Beds,2 Baths,2 Parking,,melbourne-vic,-37.770168,145.0201464
Leasing Concierge,Gary Peer,$400 weekly,"15/164 Wattletree Road,",MALVERN VIC 3144,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8631923,145.0346727
Jamie-Lee Fox,Gary Peer,$570 weekly,"1005 Heatherton Road,",SPRINGVALE VIC 3171,3 Beds,1 Bath,1 Parking,,melbourne-vic,-37.9623455,145.1517822
Alicia Cannizzaro,Jellis Craig Northcote,"$1,050.00 ","63B Clyde Street,",THORNBURY VIC 3071,3 Beds,2 Baths,1 Parking,,melbourne-vic,-37.761661,145.0126535
Harry Whitford,BigginScott Richmond,$500 weekly,"102/354 Malvern Rd,",PRAHRAN VIC 3181,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.853,144.9929
David Hua,Ray White Oakleigh,$725 ,"10 Main Road,",CLAYTON VIC 3168,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.931719,145.1279286
Megan Taylor,Kay & Burton Bayside,$1250 Per Week,"21/30 Esplanade,",BRIGHTON VIC 3186,3 Beds,3 Baths,2 Parking,,melbourne-vic,-37.9261829,144.9883353
Andrea Picone,Dingle Partners,$520 pw,"607/250 City Road,",SOUTHBANK VIC 3006,1 Bed,1 Bath, Parking,,melbourne-vic,-37.8228,144.9643
Andrea Picone,Dingle Partners,$700 pw,"4304/45 Clarke Street,",SOUTHBANK VIC 3006,2 Beds,2 Baths, Parking,,melbourne-vic,-37.8228,144.9643
Andrea Picone,Dingle Partners,$720 pw,"3001/43 Hancock Street,",SOUTHBANK VIC 3006,2 Beds,2 Baths, Parking,,melbourne-vic,-37.8276418,144.9595223
Samridhi Munjal,Dingle Partners,$740 pw,"3201/43 Hancock Street,",SOUTHBANK VIC 3006,2 Beds,2 Baths, Parking,,melbourne-vic,-37.8228,144.9643
David Hua,Ray White Oakleigh,$770 ,"21 Blamey Street,",BENTLEIGH EAST VIC 3165,4 Beds,2 Baths,4 Parking,,melbourne-vic,-37.9361738,145.0677436
Daniel Hamilton,McGrath,$490 pw,"4/68 Westbury Street,",ST KILDA EAST VIC 3183,2 Beds,1 Bath, Parking,,melbourne-vic,-37.861953,144.9967151
Katie Davidson,Buxton Real Estate Dingley Village,$650.00 ,"11/35-37 Sheridan Avenue,",FRANKSTON VIC 3199,3 Beds,2 Baths,2 Parking,,melbourne-vic,-38.1333,145.1333
Bradley Small,Beck & Small Property,$910.00 ,"2/32 Bourneville Avenue,",BRIGHTON EAST VIC 3187,4 Beds,2 Baths,2 Parking,,melbourne-vic,-37.9278654,145.0205481
Kim Te,Motion Property,$590 per week,"604/2 Joseph Road,",FOOTSCRAY VIC 3011,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.7995452,144.909498
Daniel Hamilton,McGrath,$350 pw,"10/12 Rosedale Avenue,",GLEN HUNTLY VIC 3163,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.890662,145.0430596
Bo Natoli,Buxton Stonnington,$690.00 ,"2/22 The Esplanade,",ST KILDA VIC 3182,2 Beds,1 Bath, Parking,,melbourne-vic,-37.8670078,144.9775194
Matthew Swinnerton,Ray White Oakleigh,$460 ,"7/806-808 Warrigal Road,",MALVERN EAST VIC 3145,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.874,145.0425
Matthew Swinnerton,Ray White Oakleigh,$460 ,"1/2 Mary Street,",CLAYTON VIC 3168,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.9230662,145.1214849
Matthew Swinnerton,Ray White Oakleigh,$520 ,"62 Haughton Road,",OAKLEIGH VIC 3166,3 Beds,1 Bath,1 Parking,,melbourne-vic,-37.91022,145.1010227
Samantha Lee,Gary Peer,$900 weekly,"57 Millewa Ave,",MALVERN EAST VIC 3145,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.882664,145.0754141
Melanie Podrebarac,McGrath Northcote,$495 per week,"108/50-56 High Street,",PRESTON VIC 3072,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.75,145.0167
Melanie Jones,Jellis Craig Inner West,$695.00 ,"22 Sanderson Street,",YARRAVILLE VIC 3013,3 Beds,1 Bath,3 Parking,,melbourne-vic,-37.8147758,144.8695499
Kerttu  Luik,Buxton St Kilda,$725.00 ,"218/232-242 Rouse Street,",PORT MELBOURNE VIC 3207,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8329,144.922
Alicia Cannizzaro,Jellis Craig Northcote,$590.00 ,"4/34 Dunne Street,",KINGSBURY VIC 3083,3 Beds,1 Bath,1 Parking,,melbourne-vic,-37.7144485,145.0389815
Damian Betham,McGrath St Kilda,$1375 pw,"58 Heyington Place,",TOORAK VIC 3142,3 Beds,2 Baths,2 Parking,,melbourne-vic,-37.833723,145.0214705
Emma Watkinson,Thomson,$380 per week,"719/65 Acland Street,",ST KILDA VIC 3182,1 Bed,1 Bath, Parking,,melbourne-vic,-37.8672583,144.9781663
Emma Watkinson,Thomson,$700 per week,"11A Daley Street,",ELWOOD VIC 3184,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8825949,144.9906779
David Hua,Ray White Oakleigh,$510 ,"10 Fenton Street,",HUNTINGDALE VIC 3166,2 Beds,1 Bath,2 Parking,,melbourne-vic,-37.9121089,145.1095852
Kayla Crea,HEDLEY REAL ESTATE,$563 weekly,"8 Percy St,",NEWPORT VIC 3015,3 Beds,1 Bath,3 Parking,,melbourne-vic,-37.8345599,144.8710281
Xavier George,Thomson,$460 per week,"4/14 Austin Avenue,",ELWOOD VIC 3184,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8813561,144.9916152
Stephanie Pascoe,Hodges Real Estate Sandringham,"$1,650.00 ","1A Abbott Street,",SANDRINGHAM VIC 3191,4 Beds,2 Baths,2 Parking,,melbourne-vic,-37.9502743,145.0166429
Hannah Zadeh,McGrath St Kilda,$735 pw,"1509/18 Hoff Boulevard,",SOUTHBANK VIC 3006,2 Beds,2 Baths, Parking,,melbourne-vic,-37.825102,144.963546
Ismaeel Hussain,Samma Real Estate,$270 per week,"6/106 Alexandra Street,",ST KILDA EAST VIC 3183,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8597481,145.00402
Kerttu  Luik,Buxton St Kilda,$645.00 ,"602/338 Kings Way,",SOUTH MELBOURNE VIC 3205,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.8335,144.9571
,,"$1,000 weekly","16 Cooper Street,",PRESTON VIC 3072,4 Beds,2 Baths,4 Parking,530m²,melbourne-vic,-37.7350037,144.9939931
DIANA JURISIC,Ray White CRE,$650 ,"303/166 Wellington Parade,",EAST MELBOURNE VIC 3002,2 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8167,144.9879
Wilson Glen Eira PTY LTD,,$365 per week,"7/22 Crimea Street,",ST KILDA VIC 3182,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8590139,144.9881734
Conny Yang,Waterdale Property Agent Pty Ltd,$680 per Week,"U1704/65 Dudley Street,",WEST MELBOURNE VIC 3003,2 Beds,2 Baths, Parking,,melbourne-vic,-37.8101,144.95
Aaron Boal,Gotham Property,$550 ,"22/80 Mitchell Parade,",PASCOE VALE SOUTH VIC 3044,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.7413065,144.9355229
Kim Te,Motion Property,$600 per week,"902/8 Joseph Road,",FOOTSCRAY VIC 3011,2 Beds,2 Baths,1 Parking,,melbourne-vic,-37.7995452,144.909498
Ismaeel Hussain,Samma Real Estate,$450 ,"719/555 Flinders Street,",MELBOURNE VIC 3000,1 Bed,1 Bath, Parking,,melbourne-vic,-37.8209843,144.9550348
Tom Koller,Biggin & Scott Stonnington,$695 Per Week,"22/425 Toorak Road,",TOORAK VIC 3142,3 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8415403,145.0127434
Angus Brayshaw,Richardson & Wrench Projects Victoria,$450PW,"4/26 Bourke Street,",MENTONE VIC 3194,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.9800555,145.0555666
Tom Koller,Biggin & Scott Stonnington,$800 Per Week,"79/108 Greville Street,",PRAHRAN VIC 3181,3 Beds,1 Bath,1 Parking,,melbourne-vic,-37.8485339,144.9857488
Carnegie Leasing,Woodards Carnegie,$390 per week,"8/8 Rosedale Avenue,",GLEN HUNTLY VIC 3163,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.890662,145.0430596
Daniel Hamilton,McGrath,$510 pw,"11/31-31A George Street,",FITZROY VIC 3065,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.7984,144.9783
Tom Koller,Biggin & Scott Stonnington,$430 Per Week,"G04/950 Swanston Street,",CARLTON VIC 3053,1 Bed,1 Bath, Parking,,melbourne-vic,-37.8004,144.9684
Louise Reid,Biggin Scott Elsternwick,$520 per week,"74 Orrong Road,",ELSTERNWICK VIC 3185,1 Bed,1 Bath,1 Parking,,melbourne-vic,-37.8844246,145.0061136
Fiona Tennant,aussieproperty.com,$770 ,"63/416A St Kilda Road,",MELBOURNE VIC 3000,3 Beds,1 Bath,1 Parking,,melbourne-vic,-37.814,144.9633
